Date,Forecast
2024-08-13 00:00:00,60824.99046627281
2024-08-14 00:00:00,60424.950807885245
2024-08-15 00:00:00,60682.56015505112
2024-08-16 00:00:00,60685.71335110652
2024-08-17 00:00:00,60732.55699260938
2024-08-18 00:00:00,60604.76816285171
2024-08-19 00:00:00,60535.52439268107
2024-08-20 00:00:00,60426.629279032655
2024-08-21 00:00:00,60026.58962064553
2024-08-22 00:00:00,60284.198967862176
2024-08-23 00:00:00,60287.35216374215
2024-08-24 00:00:00,60334.195805244046
2024-08-25 00:00:00,60206.40698495527
2024-08-26 00:00:00,60137.16322412926
2024-08-27 00:00:00,60028.268119825036
2024-08-28 00:00:00,59628.22847078079
2024-08-29 00:00:00,59885.83782734121
2024-08-30 00:00:00,59888.991032564925
2024-08-31 00:00:00,59935.83468341074
2024-09-01 00:00:00,59808.04586312174
2024-09-02 00:00:00,59738.802102295995
2024-09-03 00:00:00,59629.90699786634
2024-09-04 00:00:00,59229.86734882198
2024-09-05 00:00:00,59487.476705382775
2024-09-06 00:00:00,59570.82487628287
2024-09-07 00:00:00,59697.863492680954
2024-09-08 00:00:00,59650.2696379954
2024-09-09 00:00:00,59661.22084266974
2024-09-10 00:00:00,59632.520703792085
2024-09-11 00:00:00,59312.67602029979
2024-09-12 00:00:00,59650.48034241151
2024-09-13 00:00:00,59733.828513312284
2024-09-14 00:00:00,59860.867129585524
2024-09-15 00:00:00,59813.27327490099
2024-09-16 00:00:00,59824.224479574325
2024-09-17 00:00:00,59914.09905168448
2024-09-18 00:00:00,59712.82907905605
2024-09-19 00:00:00,60169.20811203122
2024-09-20 00:00:00,60371.130993795116
2024-09-21 00:00:00,60616.74432093125
2024-09-22 00:00:00,60687.725177109685
2024-09-23 00:00:00,60817.251092646766
2024-09-24 00:00:00,60907.12566475642
2024-09-25 00:00:00,60705.855692180034
2024-09-26 00:00:00,61162.234724978785
2024-09-27 00:00:00,61364.15760674285
2024-09-28 00:00:00,61609.7709340041
2024-09-29 00:00:00,61821.273345972724
2024-09-30 00:00:00,62091.32081730051
2024-10-01 00:00:00,62321.71694520008
2024-10-02 00:00:00,62260.96852841417
2024-10-03 00:00:00,62857.86911700373
2024-10-04 00:00:00,63200.31355455766
2024-10-05 00:00:00,63586.44843761002
2024-10-06 00:00:00,63797.95084957778
2024-10-07 00:00:00,64067.99832078038
2024-10-08 00:00:00,64298.39444868063
2024-10-09 00:00:00,64237.64603189491
2024-10-10 00:00:00,64834.546620609435
2024-10-11 00:00:00,65338.666052038105
2024-10-12 00:00:00,65886.47592901697
2024-10-13 00:00:00,66259.65333480889
2024-10-14 00:00:00,66691.37579988691
2024-10-15 00:00:00,67083.44692166276
2024-10-16 00:00:00,67184.37349875119
2024-10-17 00:00:00,67942.9490813412
2024-10-18 00:00:00,68447.06851264526
2024-10-19 00:00:00,68994.87838962275
2024-10-20 00:00:00,69368.0557954155
2024-10-21 00:00:00,69799.77826061822
2024-10-22 00:00:00,70304.6183008746
2024-10-23 00:00:00,70518.31379634042
2024-10-24 00:00:00,71389.65829735935
2024-10-25 00:00:00,72006.54664709183
2024-10-26 00:00:00,72667.1254424988
2024-10-27 00:00:00,73153.07176672015
2024-10-28 00:00:00,73697.56315035194
2024-10-29 00:00:00,74202.40319060782
2024-10-30 00:00:00,74416.09868594861
2024-10-31 00:00:00,75287.44318696686
2024-11-01 00:00:00,75904.33153682534
2024-11-02 00:00:00,76564.91033223254
2024-11-03 00:00:00,77103.23024601817
2024-11-04 00:00:00,77700.09521921548
2024-11-05 00:00:00,78257.30884903719
2024-11-06 00:00:00,78523.37793394274
2024-11-07 00:00:00,79447.09602452628
2024-11-08 00:00:00,80116.35796400109
2024-11-09 00:00:00,80829.31034892195
2024-11-10 00:00:00,81367.63026258373
2024-11-11 00:00:00,81964.4952357802
2024-11-12 00:00:00,82521.70886560222
2024-11-13 00:00:00,82787.77795063244
2024-11-14 00:00:00,83711.49604537623
2024-11-15 00:00:00,84380.75798901102
2024-11-16 00:00:00,85093.7103780925
2024-11-17 00:00:00,85632.03029591315
2024-11-18 00:00:00,86228.89527327003
2024-11-19 00:00:00,86786.10890725182
2024-11-20 00:00:00,87052.17799644257
2024-11-21 00:00:00,87975.89609106157
2024-11-22 00:00:00,88645.15803469649
2024-11-23 00:00:00,89358.11042377702
2024-11-24 00:00:00,89896.43034172288
2024-11-25 00:00:00,90493.29531913166
2024-11-26 00:00:00,90968.44697654809
2024-11-27 00:00:00,91152.4540892253
2024-11-28 00:00:00,91994.1102073305
2024-11-29 00:00:00,92581.31017445143
2024-11-30 00:00:00,93212.20058701829
2024-12-01 00:00:00,93668.45852845005
2024-12-02 00:00:00,94183.26152934485
2024-12-03 00:00:00,94658.41318663626
2024-12-04 00:00:00,94842.42029931335
2024-12-05 00:00:00,95684.07641759423
2024-12-06 00:00:00,96271.27638466435
2024-12-07 00:00:00,96902.16679723126
2024-12-08 00:00:00,97110.64675265957
2024-12-09 00:00:00,97377.6717675523
2024-12-10 00:00:00,97605.04543884014
2024-12-11 00:00:00,97541.27456551435
2024-12-12 00:00:00,98135.15269779236
2024-12-13 00:00:00,98474.57467885887
2024-12-14 00:00:00,98857.68710529793
2024-12-15 00:00:00,99066.16706072724
2024-12-16 00:00:00,99333.19207561838
2024-12-17 00:00:00,99560.56574703137
2024-12-18 00:00:00,99496.79487370605
2024-12-19 00:00:00,99874.92925814494
2024-12-20 00:00:00,99998.60749137144
2024-12-21 00:00:00,100165.97616997108
2024-12-22 00:00:00,100158.7123776129
2024-12-23 00:00:00,100209.9936446132
2024-12-24 00:00:00,100221.6235681872
2024-12-25 00:00:00,99942.10894689652
2024-12-26 00:00:00,100320.24333133551
2024-12-27 00:00:00,100443.92156456257
2024-12-28 00:00:00,100611.29024328692
2024-12-29 00:00:00,100604.02645092837
2024-12-30 00:00:00,100655.30771792908
2024-12-31 00:00:00,100466.31347853555
2025-01-01 00:00:00,99986.17469427868
2025-01-02 00:00:00,100163.68491575144
2025-01-03 00:00:00,100086.73898601133
2025-01-04 00:00:00,100053.48350176943
2025-01-05 00:00:00,99845.59554644367
2025-01-06 00:00:00,99696.2526503526
2025-01-07 00:00:00,99507.25841096016
2025-01-08 00:00:00,99027.11962687958
2025-01-09 00:00:00,99204.6298482997
2025-01-10 00:00:00,99127.68391856027
2025-01-11 00:00:00,99094.428434319
2025-01-12 00:00:00,98886.54047899302
2025-01-13 00:00:00,98737.19758290218
2025-01-14 00:00:00,98548.20334350881
2025-01-15 00:00:00,98068.06455942866
2025-01-16 00:00:00,98245.57478084917
2025-01-17 00:00:00,98168.62885098514
2025-01-18 00:00:00,98135.3733667935
2025-01-19 00:00:00,97927.48541141745
2025-01-20 00:00:00,97778.14251545136
2025-01-21 00:00:00,97589.14827605749
2025-01-22 00:00:00,97109.00949197792
2025-01-23 00:00:00,97286.51971339848
2025-01-24 00:00:00,97209.57378353406
2025-01-25 00:00:00,97176.31829934337
2025-01-26 00:00:00,96968.4303439668
2025-01-27 00:00:00,96819.08744800097
2025-01-28 00:00:00,96630.09320848207
2025-01-29 00:00:00,96149.95442440198
2025-01-30 00:00:00,96327.46464582294
2025-01-31 00:00:00,96250.51871608297
2025-02-01 00:00:00,96217.26323189236
2025-02-02 00:00:00,96009.37527651548
2025-02-03 00:00:00,95860.03238054995
2025-02-04 00:00:00,95671.03814120826
2025-02-05 00:00:00,95190.89935695141
2025-02-06 00:00:00,95368.40957837226
2025-02-07 00:00:00,95291.46364863188
2025-02-08 00:00:00,95258.20816444192
2025-02-09 00:00:00,95050.3202089406
2025-02-10 00:00:00,94900.97731297406
2025-02-11 00:00:00,94711.98307363286
2025-02-12 00:00:00,94231.8442895005
2025-02-13 00:00:00,94409.35451092174
2025-02-14 00:00:00,94332.40858118123
2025-02-15 00:00:00,94299.1530969915
2025-02-16 00:00:00,94091.26514148914
2025-02-17 00:00:00,93941.92224552306
2025-02-18 00:00:00,93752.92800618152
2025-02-19 00:00:00,93272.78922204977
2025-02-20 00:00:00,93450.29944334601
2025-02-21 00:00:00,93373.35351365726
2025-02-22 00:00:00,93340.09802941498
2025-02-23 00:00:00,93132.21007403848
2025-02-24 00:00:00,92982.86717807266
2025-02-25 00:00:00,92793.8729387306
2025-02-26 00:00:00,92313.73415459902
2025-02-27 00:00:00,92491.24437589443
2025-02-28 00:00:00,92414.2984462066
2025-03-01 00:00:00,92381.04296196456
2025-03-02 00:00:00,92173.15500658716
2025-03-03 00:00:00,92023.81211067285
2025-03-04 00:00:00,91834.8178711558
2025-03-05 00:00:00,91354.67908702308
2025-03-06 00:00:00,91532.18930844375
2025-03-07 00:00:00,91455.24337875553
2025-03-08 00:00:00,91421.98789451354
2025-03-09 00:00:00,91214.09993913585
2025-03-10 00:00:00,91064.75704322243
2025-03-11 00:00:00,90875.76280370487
2025-03-12 00:00:00,90395.62401957232
2025-03-13 00:00:00,90573.13424099324
2025-03-13 13:19:10,82629.25978497598
2025-03-14 13:19:10,82500.15335451627
2025-03-15 13:19:10,82450.47022670365
2025-03-16 13:19:10,82164.37672879375
2025-03-17 13:19:10,82136.22165111233
2025-03-18 13:19:10,81639.50841271573
2025-03-19 13:19:10,81551.57296312493
2025-03-20 13:19:10,81670.20471752928
2025-03-21 13:19:10,81541.09828706851
2025-03-22 13:19:10,81491.41515921954
2025-03-23 13:19:10,81205.32166130978
2025-03-24 13:19:10,81177.1665836286
2025-03-25 13:19:10,80680.45334523183
2025-03-26 13:19:10,80592.51789564101
2025-03-27 13:19:10,80711.14965004509
2025-03-28 13:19:10,80582.04321958462
2025-03-29 13:19:10,80532.36009173548
2025-03-30 13:19:10,80246.26659381094
2025-03-31 13:19:10,80218.11151618042
2025-04-01 13:19:10,79721.3982777842
2025-04-02 13:19:10,79633.46282815778
2025-04-03 13:19:10,79752.09458256152
2025-04-04 13:19:10,79622.9881521011
2025-04-05 13:19:10,79573.30502425162
2025-04-06 13:19:10,79287.21152632711
2025-04-07 13:19:10,79259.05644869665
2025-04-08 13:19:10,78762.34321030109
2025-04-09 13:19:10,78674.40776065756
2025-04-10 13:19:10,78793.03951507734
2025-04-11 13:19:10,78663.93308465286
2025-04-12 13:19:10,78614.24995680402
