Date,Forecast
2024-08-13 00:00:00,61015.07782891563
2024-08-14 00:00:00,60619.72807422944
2024-08-15 00:00:00,60876.43709805243
2024-08-16 00:00:00,60883.966936285025
2024-08-17 00:00:00,60939.91860473044
2024-08-18 00:00:00,60814.58796254942
2024-08-19 00:00:00,60752.04128632068
2024-08-20 00:00:00,60644.777297204266
2024-08-21 00:00:00,60249.42754251851
2024-08-22 00:00:00,60506.136566286856
2024-08-23 00:00:00,60513.666404447584
2024-08-24 00:00:00,60569.61807289203
2024-08-25 00:00:00,60444.4948620567
2024-08-26 00:00:00,60382.15561704752
2024-08-27 00:00:00,60275.099059150234
2024-08-28 00:00:00,59879.95673568228
2024-08-29 00:00:00,60136.87319066935
2024-08-30 00:00:00,60144.61046004872
2024-08-31 00:00:00,60200.76955971204
2024-09-01 00:00:00,60075.646348876486
2024-09-02 00:00:00,60013.30710386756
2024-09-03 00:00:00,59906.25054584299
2024-09-04 00:00:00,59511.10822237491
2024-09-05 00:00:00,59768.024677362344
2024-09-06 00:00:00,59838.451672184856
2024-09-07 00:00:00,59957.30049716525
2024-09-08 00:00:00,59894.86701159256
2024-09-09 00:00:00,59895.217491954
2024-09-10 00:00:00,59850.85065924625
2024-09-11 00:00:00,59518.3980610951
2024-09-12 00:00:00,59838.00424139831
2024-09-13 00:00:00,59908.43123622149
2024-09-14 00:00:00,60027.28006107516
2024-09-15 00:00:00,59964.84657550348
2024-09-16 00:00:00,59965.19705586392
2024-09-17 00:00:00,60026.584993278775
2024-09-18 00:00:00,59799.887165124404
2024-09-19 00:00:00,60225.24811542398
2024-09-20 00:00:00,60401.4298802432
2024-09-21 00:00:00,60626.03347509269
2024-09-22 00:00:00,60669.354759516886
2024-09-23 00:00:00,60775.46000987399
2024-09-24 00:00:00,60836.847947288334
2024-09-25 00:00:00,60610.15011908058
2024-09-26 00:00:00,61035.511069307315
2024-09-27 00:00:00,61211.69283412669
2024-09-28 00:00:00,61436.29642910315
2024-09-29 00:00:00,61606.20075138586
2024-09-30 00:00:00,61838.88903960195
2024-10-01 00:00:00,62026.8600148745
2024-10-02 00:00:00,61926.745224525504
2024-10-03 00:00:00,62478.68921261132
2024-10-04 00:00:00,62781.45401528885
2024-10-05 00:00:00,63132.64064812473
2024-10-06 00:00:00,63302.544970406554
2024-10-07 00:00:00,63535.2332584956
2024-10-08 00:00:00,63723.204233768825
2024-10-09 00:00:00,63623.08944342003
2024-10-10 00:00:00,64175.033431632684
2024-10-11 00:00:00,64690.0534212196
2024-10-12 00:00:00,65253.49524091121
2024-10-13 00:00:00,65635.6547501573
2024-10-14 00:00:00,66080.5982251564
2024-10-15 00:00:00,66480.82438733992
2024-10-16 00:00:00,66592.96478389991
2024-10-17 00:00:00,67357.1639590227
2024-10-18 00:00:00,67872.18394848314
2024-10-19 00:00:00,68435.6257681734
2024-10-20 00:00:00,68817.7852774203
2024-10-21 00:00:00,69262.72875254591
2024-10-22 00:00:00,69818.28645980045
2024-10-23 00:00:00,70085.75840153918
2024-10-24 00:00:00,71005.28912178674
2024-10-25 00:00:00,71675.64065637154
2024-10-26 00:00:00,72394.41402118714
2024-10-27 00:00:00,72931.90507555855
2024-10-28 00:00:00,73532.18009580918
2024-10-29 00:00:00,74087.73780306315
2024-10-30 00:00:00,74355.20974467497
2024-10-31 00:00:00,75274.74046492188
2024-11-01 00:00:00,75945.0919996345
2024-11-02 00:00:00,76663.86536445032
2024-11-03 00:00:00,77201.3572000944
2024-11-04 00:00:00,77801.6330016189
2024-11-05 00:00:00,78357.1914901471
2024-11-06 00:00:00,78624.6642130321
2024-11-07 00:00:00,79544.19571455267
2024-11-08 00:00:00,80214.54803048454
2024-11-09 00:00:00,80933.32217662789
2024-11-10 00:00:00,81470.81401214623
2024-11-11 00:00:00,82071.08981366988
2024-11-12 00:00:00,82626.64830219845
2024-11-13 00:00:00,82894.12102520993
2024-11-14 00:00:00,83813.65254385832
2024-11-15 00:00:00,84484.00487691772
2024-11-16 00:00:00,85202.77904018915
2024-11-17 00:00:00,85740.27089283393
2024-11-18 00:00:00,86340.54671148553
2024-11-19 00:00:00,86896.10521714136
2024-11-20 00:00:00,87163.57795728091
2024-11-21 00:00:00,88083.10947580257
2024-11-22 00:00:00,88753.46180886215
2024-11-23 00:00:00,89472.23597213262
2024-11-24 00:00:00,90009.72782490446
2024-11-25 00:00:00,90610.0036435026
2024-11-26 00:00:00,91087.72891216438
2024-11-27 00:00:00,91277.36841525637
2024-11-28 00:00:00,92119.06669673017
2024-11-29 00:00:00,92711.58579274167
2024-11-30 00:00:00,93352.52671896447
2024-12-01 00:00:00,93812.18533468811
2024-12-02 00:00:00,94334.62791623814
2024-12-03 00:00:00,94812.35318477308
2024-12-04 00:00:00,95001.99268786491
2024-12-05 00:00:00,95843.69096941085
2024-12-06 00:00:00,96436.21006547697
2024-12-07 00:00:00,97077.15099169977
2024-12-08 00:00:00,97293.56984698305
2024-12-09 00:00:00,97572.77266809414
2024-12-10 00:00:00,97807.25817618862
2024-12-11 00:00:00,97753.65791884068
2024-12-12 00:00:00,98352.11643994687
2024-12-13 00:00:00,98701.39577557246
2024-12-14 00:00:00,99099.09694122866
2024-12-15 00:00:00,99315.51579651298
2024-12-16 00:00:00,99594.71861762248
2024-12-17 00:00:00,99829.20412584396
2024-12-18 00:00:00,99775.60386849646
2024-12-19 00:00:00,100118.86633533468
2024-12-20 00:00:00,100212.94961669145
2024-12-21 00:00:00,100355.45472807936
2024-12-22 00:00:00,100316.67752904186
2024-12-23 00:00:00,100340.68429593713
2024-12-24 00:00:00,100319.97374989078
2024-12-25 00:00:00,100011.17743814719
2024-12-26 00:00:00,100354.43990498551
2024-12-27 00:00:00,100448.52318634282
2024-12-28 00:00:00,100591.02829785731
2024-12-29 00:00:00,100552.25109881947
2024-12-30 00:00:00,100576.25786571515
2024-12-31 00:00:00,100386.39827838172
2025-01-01 00:00:00,99908.45292535244
2025-01-02 00:00:00,100082.56635090498
2025-01-03 00:00:00,100007.50059097563
2025-01-04 00:00:00,99980.85666120434
2025-01-05 00:00:00,99772.93042087978
2025-01-06 00:00:00,99627.78814636226
2025-01-07 00:00:00,99437.92855902991
2025-01-08 00:00:00,98959.98320607336
2025-01-09 00:00:00,99134.09663167872
2025-01-10 00:00:00,99059.03087175004
2025-01-11 00:00:00,99032.38694197938
2025-01-12 00:00:00,98824.46070165459
2025-01-13 00:00:00,98679.3184271373
2025-01-14 00:00:00,98489.45883980405
2025-01-15 00:00:00,98011.51348684792
2025-01-16 00:00:00,98185.62691245366
2025-01-17 00:00:00,98110.5611523985
2025-01-18 00:00:00,98083.91722257207
2025-01-19 00:00:00,97875.99098230264
2025-01-20 00:00:00,97730.84870791195
2025-01-21 00:00:00,97540.98912057816
2025-01-22 00:00:00,97063.04376762266
2025-01-23 00:00:00,97237.15719322846
2025-01-24 00:00:00,97162.0914331729
2025-01-25 00:00:00,97135.44750334742
2025-01-26 00:00:00,96927.52126307745
2025-01-27 00:00:00,96782.37898868704
2025-01-28 00:00:00,96592.51940122638
2025-01-29 00:00:00,96114.5740482703
2025-01-30 00:00:00,96288.6874738765
2025-01-31 00:00:00,96213.62171394726
2025-02-01 00:00:00,96186.97778412186
2025-02-02 00:00:00,95979.0515438516
2025-02-03 00:00:00,95833.90926946148
2025-02-04 00:00:00,95644.04968207446
2025-02-05 00:00:00,95166.1043290452
2025-02-06 00:00:00,95340.2177546513
2025-02-07 00:00:00,95265.15199472169
2025-02-08 00:00:00,95238.50806489689
2025-02-09 00:00:00,95030.5818245003
2025-02-10 00:00:00,94885.4395501092
2025-02-11 00:00:00,94695.57996272267
2025-02-12 00:00:00,94217.63460981977
2025-02-13 00:00:00,94391.74803542624
2025-02-14 00:00:00,94316.68227549648
2025-02-15 00:00:00,94290.03834567193
2025-02-16 00:00:00,94082.11210527433
2025-02-17 00:00:00,93936.96983088367
2025-02-18 00:00:00,93747.1102434968
2025-02-19 00:00:00,93269.1648905945
2025-02-20 00:00:00,93443.27831607414
2025-02-21 00:00:00,93368.21255609064
2025-02-22 00:00:00,93341.56862631903
2025-02-23 00:00:00,93133.64238604913
2025-02-24 00:00:00,92988.50011165874
2025-02-25 00:00:00,92798.64052427135
2025-02-26 00:00:00,92320.69517136924
2025-02-27 00:00:00,92494.80859684802
2025-02-28 00:00:00,92419.74283686545
2025-03-01 00:00:00,92393.09890709407
2025-03-02 00:00:00,92185.17266682329
2025-03-03 00:00:00,92040.03039237896
2025-03-04 00:00:00,91850.17080492016
2025-03-05 00:00:00,91372.22545201688
2025-03-06 00:00:00,91546.33887762281
2025-03-07 00:00:00,91471.27311763987
2025-03-08 00:00:00,91444.6291878685
2025-03-09 00:00:00,91236.70294759744
2025-03-10 00:00:00,91091.56067315403
2025-03-11 00:00:00,90901.7010856947
2025-03-12 00:00:00,90423.75573279161
2025-03-13 00:00:00,90597.86915839773
2025-03-13 06:23:42,83448.76884703827
2025-03-14 06:23:42,83314.65919834813
2025-03-15 06:23:42,83310.77320334164
2025-03-16 06:23:42,83030.36861125389
2025-03-17 06:23:42,82976.52188491571
2025-03-18 06:23:42,82621.55243346785
2025-03-19 06:23:42,82303.47959279032
2025-03-20 06:23:42,82500.29912777344
2025-03-21 06:23:42,82366.1894790834
2025-03-22 06:23:42,82362.303484077
2025-03-23 06:23:42,82081.89889201304
2025-03-24 06:23:42,82028.05216567386
2025-03-25 06:23:42,81673.0827142131
2025-03-26 06:23:42,81355.00987352603
2025-03-27 06:23:42,81551.82940850785
2025-03-28 06:23:42,81417.71975981868
2025-03-29 06:23:42,81413.83376481214
2025-03-30 06:23:42,81133.42917274841
2025-03-31 06:23:42,81079.58244640948
2025-04-01 06:23:42,80724.6129949493
2025-04-02 06:23:42,80406.54015426169
2025-04-03 06:23:42,80603.35968926712
2025-04-04 06:23:42,80469.25004057764
2025-04-05 06:23:42,80465.36404557103
2025-04-06 06:23:42,80184.95945348329
2025-04-07 06:23:42,80131.11272714492
2025-04-08 06:23:42,79776.14327568385
2025-04-09 06:23:42,79458.07043499683
2025-04-10 06:23:42,79654.88997000261
2025-04-11 06:23:42,79520.78032132283
2025-04-12 06:23:42,79516.8943263064
